Date,Username,Comment
21:26:29,seulgitupatrona,Im sorry but you should hear yourself
21:26:31,Alois Kaviya,madam will win
21:26:52,Prickles with pineapples,Seul.. answer my question 
21:26:54,zaynab,Who is winning?
21:26:56,seulgitupatrona,what if the fetus grows with a deformation?
21:26:58,Astoluo,okay
21:27:00,Prickles with pineapples,Why isn’t she? 
21:27:01,Joshua Hawkins,if you want a abortion that your business some people shouldn't procreate don't believe me look around
21:27:03,seulgitupatrona,"okay life starts at conception, so then the pregnant woman dying from pregnancy is alive too"
21:27:05,seulgitupatrona,like
21:27:07,seulgitupatrona,cmon
21:27:08,Ricky Greider,:pile_of_poo::toilet:
21:27:10,TuRbO DuRaN,what are you going to do use that as an excuse or I was raped because I didn't like the guy or I was too drunk and I didn't know what I was doing get out of here woman
21:27:12,Astoluo,hey seulgita
21:27:33,Sivart,Nice Comb :hair_pick: over 
21:27:35,Steven Edmonds,kum momma will lose
21:27:36,Prickles with pineapples,Seul you know you’re fake .. 
21:27:38,seulgitupatrona,Im 14 years old I wont need an abortion soon I hope 
21:27:39,Ex MuslimZulfikar Ali 55K,seul have you studied indian law we then grant for abortion when doctor write to states that abortion is necessary that abortion is done :thumbs_up: in these cases
21:27:41,seulgitupatrona,I want basic human rights for women
21:27:42,Prickles with pineapples,You can’t even answer a simple question . Kamala is all talk 
21:27:44,seulgitupatrona,fake?
21:27:46,Soleil Moon Stars,TRUMP 2024!!!! :heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation:
21:27:47,seulgitupatrona,you are talking abt india
21:27:49,dumdum,you know what ? i know 100% of people who didn't have sex didn't have unwanted pregnancies
21:27:50,TuRbO DuRaN,make sure everyone vote for Donald Trump
21:27:52,seulgitupatrona,not the usa after project 2025
21:28:14,Dyckweed 97,LMFAO GTFO!
21:28:16,Ex MuslimZulfikar Ali 55K,have you now understood that he is not banning completely its democratic country like India is so same law will be applied there
21:28:18,Steven Edmonds,kum momma will only win a award in the adult film industry
21:28:20,Prickles with pineapples,Why isn’t Kamala reversing the abortion ruling? 
21:28:23,seulgitupatrona,he is read project 2025 PLEASE
21:28:25,TuRbO DuRaN,we don't need no Indian female president
21:28:27,Prickles with pineapples,She is in power now 
21:28:29,seulgitupatrona,she doesnt have the power to do so yet
21:28:31,Dyckweed 97,you are literally irrelevant in this
21:28:53,seulgitupatrona,no shes not at the moment
21:28:55,Michael Torrez,honestly i think our country as a whole is more important than abortion right now we have way more problems then killing a new born child
21:28:56,seulgitupatrona,me?
21:28:58,Prickles with pineapples,She does lol she is vice president 
21:28:59,seulgitupatrona,I know
21:29:01,seulgitupatrona,I just like messing with silly americans
21:29:02,Prickles with pineapples,She has the power 
21:29:04,dumdum,ok i will see what is this project 2025 u talking about
21:29:05,Ex MuslimZulfikar Ali 55K,in usa also law is made after some discussion from opposition party then law is made and in some cases which i have told will be allowed as exception for having abort
21:29:07,TuRbO DuRaN,we need a president that has balls which is Donald Trump and he will not back down to no other countries out there and Donald Trump were closer borders for good
21:29:08,seulgitupatrona,TAHNK YOUUU
21:29:33,seulgitupatrona,I love it when peopel actually do research
21:29:37,seulgitupatrona,people*
21:29:41,troxycat,"Seul, I just read some fact checking by a reliable source about project 2025, and it does not call for a total abortion ban. It does call for more restrictions."
21:29:46,Flowfex,Go Trump 
21:29:50,seulgitupatrona,restricitons such as the goverment tracking your period
21:30:14,Prickles with pineapples,You’re 14 years old. You never paid for a bill in your life yet 
21:30:18,Dyckweed 97,lmfao troxy. I did a few days ago that's why I'm sticking around for the argument
21:30:23,Lino peoxoto,Trump Trump Trump Trump Trump
21:30:27,Ex MuslimZulfikar Ali 55K,india has this law and here in rare condition abortion is allowed simple why you scared india and usa both are democratic country and we have great law that can be stretched its not china okay ?@seul
21:30:31,seulgitupatrona,and those restrictions would not save a woman who need an emergency abortion
21:30:53,Maverickindia117,can someone please confirm what date and time results will start coming in IST ???
21:30:56,Ex MuslimZulfikar Ali 55K,yes she is feminist over feminst a 14 year old kid from Spain :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
21:30:58,TuRbO DuRaN,rest in peace to Peanut the squirrel and his friend the raccoon Donald Trump is doing it for them we need Justice Donald Trump will be the next president everyone will vote for him
21:31:00,seulgitupatrona,yeah I havent yet and I really hope when I get older bills wont be so expensive
21:31:02,Prickles with pineapples,Seul trump is not against it omg 
21:31:04,Dyckweed 97,seul is trolling the chat
21:31:06,Dyckweed 97,ignore her
21:31:09,Ex MuslimZulfikar Ali 55K,no in india we give permission to these women in 1 day
21:31:30,seulgitupatrona,but were not talkign abt inida we're talking about the usa
21:31:31,dumdum,lmao nah this chat
21:31:33,Prickles with pineapples,Is Kamala in power it will be lol
21:31:34,dumdum,:face-blue-smiling:
21:31:36,seulgitupatrona,trolling how?
21:31:37,seulgitupatrona,by stating facts?
21:31:38,Joshua Hawkins,Democrats get your crying and screaming hats on :cowboy_hat_face::partying_face::cowboy_hat_face::partying_face::partying_face:
21:31:40,Ex MuslimZulfikar Ali 55K,lol i am telling you USA copies 99 % law from India only
21:31:41,Prickles with pineapples,Your not stating facts 
21:32:03,Prickles with pineapples,The weak economy impacts the world 
21:32:06,Dyckweed 97,you haven't stated a single fact
21:32:08,Michael Torrez,seul good luck with that thats why we need trump this is kamals not behind close doors we need trump to save our economy
21:32:10,seulgitupatrona,I would be embarrased If a 14 yera old form another country would fact checked you into not believeing a 34 count felon
21:32:13,Prickles with pineapples,As everyone relies on usd for trade 
21:32:15,seulgitupatrona,I have
21:32:17,seulgitupatrona,"have you, tho?"
21:32:40,Prickles with pineapples,Trump trump trump 
21:32:43,seulgitupatrona,trumps economy plan has been PROVEN to drop the economy by 8 percent
21:32:45,Ex MuslimZulfikar Ali 55K,you know china population declined a little and they have ban abortion :rolling_on_the_floor_laughing: yes china
21:32:48,seulgitupatrona,thats a fact btw
21:32:51,Fugitive Recovery Agent 🚔~MGA,MAGA 
21:32:53,Dyckweed 97,everything I said has been fact checked by professionals during all of the debate
21:32:56,seulgitupatrona,btw china is in crisis rn
21:32:58,Michael Torrez,unless you want prices to surge like hawaii
21:33:22,Prickles with pineapples,Seul where is your facts? 
21:33:25,Prickles with pineapples,Don’t say that project bullcrap 
21:33:28,seulgitupatrona,could you repeat your so called fatcs then=?
21:33:32,Ворона,My ears just pain while they speak English 
21:33:35,seulgitupatrona,project 2025 is a certified document btw
21:33:38,Joanna Lynsale,Trump a joker
21:34:01,seulgitupatrona,facts like how trumps economy plan would affect america
21:34:04,Joshua Hawkins,non white voters not liking Trump oh is that why they made positive rap songs about him
21:34:06,Prickles with pineapples,Seug due to usd low .. when it’s low US customers don’t buy because they can afford it 
21:34:09,seulgitupatrona,droppign the economy by 8 percent
21:34:12,Prickles with pineapples,Can’t
21:34:14,seulgitupatrona,facts like how turmp has 7 bankruptcies
21:34:17,Tukkiz,haha people arguing on Indian channel about american election xD
21:34:20,seulgitupatrona,facts like how turmps commited blasphemy
21:34:42,seulgitupatrona,trumps*
21:34:44,$keery2,Not believing in any of this until 5PM
21:34:47,Prickles with pineapples,Project who certified it? 
21:34:49,stive vionzi,Harris blows Diddys
21:34:51,Dyckweed 97,"kamala will destroy housing market with her policies. 25k for home buyer but home prices will go up. facts. she will open the border, those people need a place to go. there goes all the houses."
21:34:54,Ex MuslimZulfikar Ali 55K,lmao china is becoming No 2 states after USA in terms of economy if kamla wins being Indian ...indian russia and china will make trio and europe will also face :smiling_face_with_horns: some war from russia side
21:34:56,seulgitupatrona,Please look it up
21:34:58,Dyckweed 97,open borders? there goes our jobs
21:35:01,seulgitupatrona,it has a list of authors who are very clsoe to trump
21:35:23,Prickles with pineapples,Who certified it? Simple question 
21:35:25,Joshua Hawkins,it will take more than 4 years to fix the damage the Democrats have done to this country let the mass deportations begin
21:35:27,seulgitupatrona,and it has nothing to do with borders
21:35:29,Ex MuslimZulfikar Ali 55K,save your europe from hulla bullah and russia then talk over usa abortion :rolling_on_the_floor_laughing:
21:35:31,Prickles with pineapples,Your the one stating its certified.. who?? 
21:35:33,Tukkiz,Seul there is not a single soul who cares
21:35:35,seulgitupatrona,When I say certified I mean this is not made up
21:35:37,seulgitupatrona,the list of author IS certified
21:35:39,Prickles with pineapples,Ex employees :face_with_tears_of_joy: 
21:35:41,Ex MuslimZulfikar Ali 55K,hahaha soul seul
21:36:03,seulgitupatrona,then why is everyone responding to me?
21:36:06,Prickles with pineapples,We all know that do work how fired ex employees act :face_with_tears_of_joy: 
21:36:08,Carlos Braz,TRUMP TRUMP TRUMP
21:36:11,Prickles with pineapples,Not very happy 
21:36:13,seulgitupatrona,"honestly, yall believe what you want, europe is laughing at america and thats another fact"
21:36:16,Life Sucks,there is nothing wrong to put courtyhood above globalism. there is literally nothing wrong in it. there money and they should spend on their own people as USA is under debt already.
21:36:18,Tukkiz,your getting trolled
21:36:21,Stevo,yeah Putin should wait before dropping the nuke
21:36:43,Dyckweed 97,woke mind virus.
21:36:45,Ex MuslimZulfikar Ali 55K,because you are only Kamla supporter
21:36:47,Paperclip opp,Trump... Stop the propaganda bullshit
21:36:49,seulgitupatrona,america should wake the hell up
21:36:51,seulgitupatrona,its about time
21:36:53,seulgitupatrona,yeah
21:36:55,Prickles with pineapples,Seul because what your saying could be dangerous giving misinformation 
21:36:56,seulgitupatrona,thats why Im here
21:36:58,m arumugaraja,kamala haris
21:37:00,Tukkiz,yeap and stop voting for democrat puppets
21:37:02,seulgitupatrona,Its not like Im gonna confirm that trumps a felon with other kamala supporters
21:37:24,COMMUNIST TTOW,Kamala 2024
21:37:26,Prickles with pineapples,You should look at what the UN voted for about misinformation. 
21:37:27,seulgitupatrona,misinformation?
21:37:29,Life Sucks,no other country getting funds from usa came forward to help. so america should put American above than world. it's like every other country.
21:37:31,Dyckweed 97,Noone gonna takes advice from a 14 year. go do your homework
21:37:32,Pauelswrld LoL,who is winning 
21:37:34,seulgitupatrona,reseacrh is free
21:37:35,seulgitupatrona,research*
21:37:37,Prickles with pineapples,All countries voted on that where misinformation online is going to be a criminal offence 
21:37:39,stive vionzi,EAST INDIANS IN CANADA ARE SCAMBAGS
21:37:40,Prickles with pineapples,Read into that :face_with_tears_of_joy: 
21:37:42,seulgitupatrona,dont call something misinformations if it just makes you ragequit
21:37:44,Proud Ngoni,#KamalaHarris2024
21:38:10,Prickles with pineapples,Seul what your saying is not factual 
21:38:16,dumdum,"oh no seulgitupatrona is giving real motivation here , she might cause the downfall of trump:eyes-purple-crying:"
21:38:23,Prickles with pineapples,Who said I’m raging lol 
21:38:47,Dyckweed 97,I can't with this. fucking hilarious . xD
21:38:51,Prickles with pineapples,Govt will decide that 
21:38:55,Prickles with pineapples,Dumdum one start the sheep follow 
21:38:59,Ex MuslimZulfikar Ali 55K,she these people want trump hurray :face_with_tears_of_joy::face_with_tears_of_joy:
21:39:03,seulgitupatrona,but I like messing with silly americans
21:39:23,Rishav Manna,There is no reason for trump vote :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
21:39:23,Stevo,yeah not all women want to kill their kids only Democrats
21:39:24,Prickles with pineapples,I’m not American 
21:39:24,Ex MuslimZulfikar Ali 55K,see open your wide eyses you 14 yr kid trump is winning
21:39:24,Prickles with pineapples,Jokes on you 
21:39:46,Ly Acier,Florida is Red
21:39:48,Prickles with pineapples,Thank god trump is winning 
21:39:59,Roy,voted early and voted Trump! 
21:40:06,Ex MuslimZulfikar Ali 55K,geeta mohan daughter of politician ??? what she is doing in USA and doing job :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: a independent indian women
21:40:13,Life Sucks,Trump 2024
21:40:17,dumdum,i may not say that yet:face-turquoise-covering-eyes:
21:40:48,Prickles with pineapples,Muslim she acts like she isn’t Indian . She claims Jamaican american
21:42:02,dumdum,she changes her race according to her propaganda lol
21:42:14,Prickles with pineapples,Yep 
21:42:50,Tom Burton,Will trump win
21:42:53,Prickles with pineapples,If she owned it and said the truth that she’s Indian. She would of had a better chance and some policies 
21:43:05,Prickles with pineapples,Toni I hope so 
21:43:14,Prickles with pineapples,Tom**
21:43:23,Ryan Vasconcelos,TRUMP TRAIN
21:43:37,dumdum,"gotta go sleep , i have college 3 hrs later:text-green-game-over:"
21:43:50,Tom Burton,I’m not American but I believe the world needs trump. So I hope so too
21:44:10,Prickles with pineapples,All our economies would be better .. 
21:44:11,Michael B,"How come every where you go, the vast majority of people want Trump but they say the race is close? It can’t be close. "
21:45:39,Ytg,Vote for Harris
21:45:46,Ytg,Vote for Harris
21:45:52,Prickles with pineapples,Why? 
21:46:03,Ytg,Vote for Harris today
